Epoch #1: 2it [00:00,  2.20it/s, env_step=1, len=0, loss/critic=29643.314, n/ep=0, n/st=1, overall_loss=1.500, rew=0.00]
Epoch #2051: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2052: test_reward: -33.789952 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2053: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2054: test_reward: -45.679519 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2055: test_reward: -7.287572 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2056: test_reward: -0.241802 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2057: test_reward: -35.164877 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2058: test_reward: -3.331175 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2059: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2062: 2it [00:00, 69.08it/s, env_step=2062, len=1, loss/critic=674.564, n/ep=1, n/st=1, overall_loss=0.001, rew=0.00]3]]
Epoch #2062: 2it [00:00, 69.08it/s, env_step=2062, len=1, loss/critic=674.564, n/ep=1, n/st=1, overall_loss=0.001, rew=0.00]3]]
Epoch #2061: test_reward: -16.314846 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2062: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2063: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2064: test_reward: -12.476670 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2065: test_reward: -21.686448 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2066: test_reward: -20.949560 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2067: test_reward: -0.174910 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2068: test_reward: -17.615582 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2069: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2070: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2071: test_reward: -38.462905 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2072: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2073: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2074: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2075: test_reward: -0.992385 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2076: test_reward: -18.412961 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2077: test_reward: -12.342471 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2078: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2079: test_reward: -0.465425 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2080: test_reward: -34.137584 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2081: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2082: test_reward: -0.131488 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2083: test_reward: -4.958333 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2084: test_reward: -5.976960 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2085: test_reward: -14.225726 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2086: test_reward: -10.184693 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2087: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2088: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2089: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2090: test_reward: -11.885135 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2091: test_reward: -4.298128 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2092: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2093: test_reward: -1.340182 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2094: test_reward: -9.020261 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2095: test_reward: -6.288302 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2096: test_reward: -7.698012 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2097: test_reward: -32.175102 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2098: test_reward: -31.186211 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2099: test_reward: -12.688023 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2100: test_reward: -0.752762 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2101: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2102: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2103: test_reward: -7.850328 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2104: test_reward: -19.876872 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2112: 2it [00:00, 40.67it/s, env_step=2112, len=1, loss/critic=661.403, n/ep=1, n/st=1, overall_loss=0.001, rew=-1.36]]]
Epoch #2112: 2it [00:00, 40.67it/s, env_step=2112, len=1, loss/critic=661.403, n/ep=1, n/st=1, overall_loss=0.001, rew=-1.36]]]
Epoch #2106: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2107: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2108: test_reward: -41.803800 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2109: test_reward: -23.045109 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2110: test_reward: -9.136808 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2111: test_reward: -10.037846 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2112: test_reward: -32.804555 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2113: test_reward: -26.077646 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2114: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2115: test_reward: -20.566738 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2116: test_reward: -9.374504 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2117: test_reward: -15.650383 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2118: test_reward: -0.300906 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2119: test_reward: -7.189234 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2120: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2121: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2122: test_reward: -12.202072 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2123: test_reward: -55.003179 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2124: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2125: test_reward: -41.776185 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2126: test_reward: -14.681917 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2127: test_reward: -4.757413 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2128: test_reward: -19.091384 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2129: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2130: test_reward: -6.639944 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2131: test_reward: -6.276461 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2132: test_reward: -19.596217 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2133: test_reward: -11.912619 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2134: test_reward: -35.638132 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2135: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2136: test_reward: -9.082986 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2137: test_reward: -8.937332 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2138: test_reward: -8.568825 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2139: test_reward: -19.985574 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2140: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2141: test_reward: -21.998930 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2142: test_reward: -10.140245 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2143: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2144: test_reward: -2.753639 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2145: test_reward: -15.794129 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2146: test_reward: -22.750760 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2147: test_reward: -20.140114 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2148: test_reward: -14.323224 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2149: test_reward: -12.650965 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2150: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2151: test_reward: -38.965523 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2152: test_reward: -0.485067 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2112: 2it [00:00, 40.67it/s, env_step=2112, len=1, loss/critic=661.403, n/ep=1, n/st=1, overall_loss=0.001, rew=-1.36]]]
Epoch #2153: test_reward: -7.580305 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2154: test_reward: -20.375001 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2155: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2156: test_reward: -19.982562 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2157: test_reward: -17.101458 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2158: test_reward: -46.651393 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2159: test_reward: -4.396435 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2160: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2161: test_reward: -9.320834 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2162: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2163: test_reward: -38.051713 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2164: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2165: test_reward: -20.497612 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2166: test_reward: -4.990501 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2167: test_reward: -41.978850 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2168: test_reward: -0.988571 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2169: test_reward: -5.353319 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2170: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2171: test_reward: -4.578696 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2172: test_reward: -20.193462 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2173: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2174: test_reward: -13.691302 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2175: test_reward: -5.175633 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2176: test_reward: -0.880840 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2177: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2178: test_reward: -9.878638 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2179: test_reward: -14.105598 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2180: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2181: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2182: test_reward: -4.962932 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2183: test_reward: -26.265322 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2184: test_reward: -26.797729 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2185: test_reward: -21.001754 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2186: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2187: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2188: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2189: test_reward: -6.191340 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2190: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2191: test_reward: -10.405680 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2192: test_reward: -13.331790 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2193: test_reward: -6.208604 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2194: test_reward: -17.105488 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2195: test_reward: -0.851598 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2196: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2197: test_reward: -10.762094 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2198: test_reward: -9.263776 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2199: test_reward: -13.726726 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2200: test_reward: -7.546298 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2201: test_reward: -11.407053 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2205:   0%|                                                       | 0/1 [00:00<?, ?it/s]overall_loss=0.001, rew=-4.34]]]
Epoch #2205:   0%|                                                       | 0/1 [00:00<?, ?it/s]overall_loss=0.001, rew=-4.34]]]
Epoch #2203: test_reward: -6.373393 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2204: test_reward: -19.212204 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2205: test_reward: -16.382369 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2206: test_reward: -19.448761 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2207: test_reward: -7.212705 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2208: test_reward: -5.224209 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2209: test_reward: -1.315527 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2210: test_reward: -30.328378 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2211: test_reward: -10.482696 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2212: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2213: test_reward: -3.686914 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2214: test_reward: -13.513753 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2215: test_reward: -18.615942 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2216: test_reward: -14.301031 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2217: test_reward: -28.138611 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2218: test_reward: -0.379567 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2219: test_reward: -14.332962 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2220: test_reward: -10.862859 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2221: test_reward: -8.941322 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2222: test_reward: -26.421250 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2223: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2224: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2225: test_reward: -11.841881 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2226: test_reward: -22.832144 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2227: test_reward: -11.932933 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2228: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2229: test_reward: -1.790053 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2230: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2231: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2232: test_reward: -19.724407 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2233: test_reward: -1.207319 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2234: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2235: test_reward: -2.166287 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2236: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2237: test_reward: -9.649450 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2238: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2239: test_reward: -9.686137 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2240: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2241: test_reward: -4.246304 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2242: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2243: test_reward: -9.095074 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2244: test_reward: -18.394369 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2245: test_reward: -18.799305 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2246: test_reward: -11.651365 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2247: test_reward: -13.129225 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2248: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2249: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2250: test_reward: -24.160948 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2250: 2it [00:00, 70.13it/s, env_step=2250, len=1, loss/critic=647.171, n/ep=1, n/st=1, overall_loss=0.001, rew=-12.04]]
Epoch #2250: 2it [00:00, 70.13it/s, env_step=2250, len=1, loss/critic=647.171, n/ep=1, n/st=1, overall_loss=0.001, rew=-12.04]]
Epoch #2252: test_reward: -33.144230 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2253: test_reward: -29.130484 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2254: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2255: test_reward: -6.768127 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2256: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2257: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2258: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2259: test_reward: -17.895880 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2260: test_reward: -20.643777 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2261: test_reward: -7.930607 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2262: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2263: test_reward: -3.524452 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2264: test_reward: -27.130329 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2265: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2266: test_reward: -0.360557 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2267: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2268: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2269: test_reward: -5.102282 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2270: test_reward: -7.690201 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2271: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2272: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2273: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2274: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2275: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2276: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2277: test_reward: -2.807821 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2278: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2279: test_reward: -2.798528 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2280: test_reward: -25.607658 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2281: test_reward: -26.583206 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2282: test_reward: -38.481294 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2283: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2284: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2285: test_reward: -8.186817 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2286: test_reward: -1.713763 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2287: test_reward: -19.696037 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2288: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2289: test_reward: -13.707633 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2290: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2291: test_reward: -6.655600 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2292: test_reward: -20.667793 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2293: test_reward: -0.321810 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2294: test_reward: -30.243378 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2295: test_reward: -3.593890 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2296: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2297: test_reward: -42.447468 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2298: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2299: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2303: 2it [00:00, 70.35it/s, env_step=2303, len=1, loss/critic=692.147, n/ep=1, n/st=1, overall_loss=0.001, rew=-40.89]]
Epoch #2303: 2it [00:00, 70.35it/s, env_step=2303, len=1, loss/critic=692.147, n/ep=1, n/st=1, overall_loss=0.001, rew=-40.89]]
Epoch #2301: test_reward: -5.716777 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2302: test_reward: 0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2303: test_reward: -8.621015 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2304: test_reward: -16.847783 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2305: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2306: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2307: test_reward: -0.000000 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2308: test_reward: -19.291504 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2309: test_reward: -2.081736 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2310: test_reward: -2.484986 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
Epoch #2311: test_reward: -6.071129 ± 0.000000, best_reward: 0.000000 ± 0.000000 in #1372
